customerID,Segment,ChurnProb,CLV,InterventionScore,RFM_Score,Contract,tenure,MonthlyCharges
6368-NWMCE,Champions,10.01,169.65,61.25,10,Month-to-month,38,68.15
1347-KTTTA,Champions,10.61,239.99,61.24,15,One year,64,102.45
4360-PNRQB,Champions,22.35,75.97,61.23,7,Month-to-month,18,75.6
1352-VHKAJ,Champions,3.85,440.84,61.23,10,Month-to-month,27,71.6
8677-HDZEE,Low Priority,45.35,37.44,61.23,14,Month-to-month,56,105.45
1017-FBQMM,Champions,4.24,600.14,61.22,15,One year,62,106.05
2623-DRYAM,Champions,9.21,275.87,61.1,14,One year,70,101.75
6614-VBEGU,Champions,13.78,122.95,61.09,9,Month-to-month,24,69.45
3347-YJZZE,Champions,27.39,61.81,61.07,12,Month-to-month,29,80.1
5553-AOINX,Champions,14.72,172.59,61.07,15,One year,66,104.9
7129-CAKJW,Champions,27.35,61.9,61.06,9,Month-to-month,17,80.05
7124-UGSUR,Champions,14.16,179.26,61.05,15,One year,61,104.4
6968-GMKPR,Champions,28.82,58.72,61.04,11,Month-to-month,55,81.55
0308-GIQJT,Champions,15.76,161.07,61.03,15,One year,71,105.75
5445-PZWGX,Champions,6.61,383.83,61.02,15,One year,62,102.0
0867-LDTTC,Champions,22.15,76.37,61.0,8,Month-to-month,5,75.15
3503-TYDAY,Champions,27.85,60.7,60.97,11,Month-to-month,43,80.45
2830-LEWOA,Champions,4.92,514.87,60.94,15,One year,61,103.9
1335-HQMKX,Champions,8.72,290.48,60.91,15,One year,72,101.35
8561-NMTBD,Champions,2.85,889.8,60.9,15,One year,67,112.35
2475-MROZF,Low Priority,39.57,42.63,60.83,13,Month-to-month,30,95.0
4480-MBMLB,Champions,15.14,167.02,60.8,13,One year,36,104.8
0869-PAPRP,Low Priority,32.77,51.44,60.79,10,Month-to-month,26,85.7
5569-IDSEY,Champions,16.18,156.26,60.78,15,One year,71,105.7
0139-IVFJG,Low Priority,36.41,46.28,60.77,8,Month-to-month,2,90.35
7145-FEJWU,Low Priority,45.76,36.78,60.69,12,Month-to-month,12,105.3
6458-CYIDZ,Champions,28.46,59.13,60.69,8,Month-to-month,5,80.7
8263-OKETD,Champions,13.71,122.67,60.64,9,Month-to-month,20,68.9
3786-WOVKF,Champions,3.72,677.59,60.63,15,One year,72,106.85
2038-YSEZE,Champions,6.95,241.86,60.63,11,Month-to-month,29,67.45
5027-YOCXN,Champions,20.55,122.63,60.6,14,One year,51,110.05
4489-SNOJF,Champions,19.14,87.77,60.57,11,Month-to-month,35,72.25
3756-VNWDH,Champions,8.59,293.29,60.55,14,One year,65,100.75
4815-YOSUK,Champions,4.23,595.63,60.53,15,One year,72,104.9
3956-MGXOG,Champions,28.62,58.61,60.49,9,Month-to-month,28,80.6
2696-ECXKC,Champions,9.91,253.93,60.48,14,One year,55,100.9
9777-WJJPR,Low Priority,35.5,47.21,60.45,10,Month-to-month,31,88.65
8979-CAMGB,Champions,12.48,201.32,60.42,15,One year,64,102.1
5298-GSTLM,Champions,11.5,218.19,60.35,14,One year,60,101.4
0486-HECZI,Low Priority,41.22,40.57,60.31,13,Month-to-month,55,96.75
2931-XIQBR,Champions,4.81,521.46,60.31,13,One year,50,103.05
9139-WQQDY,Champions,7.29,343.77,60.28,13,One year,49,100.45
8785-CJSHH,Low Priority,43.16,38.68,60.21,13,Month-to-month,60,99.8
4747-LCAQL,Champions,27.43,60.85,60.2,11,Month-to-month,25,79.0
1697-BCSHV,Champions,7.52,221.9,60.17,10,Month-to-month,58,66.8
2692-AQCPF,Champions,19.51,128.26,60.16,15,One year,65,108.05
2038-LLMLM,Low Priority,45.58,36.53,60.05,14,Month-to-month,48,103.85
5136-RGMZO,Champions,18.42,90.31,60.0,10,Month-to-month,31,71.05
2748-MYRVK,Champions,7.4,336.88,59.97,14,One year,63,99.9
7128-GGCNO,Champions,20.87,79.65,59.94,9,Month-to-month,46,72.8
7799-DSEWS,Champions,14.21,116.93,59.93,9,Month-to-month,18,68.35
8213-TAZPM,Champions,20.56,121.17,59.89,15,One year,69,108.75
5897-ZYEKH,Champions,17.69,140.73,59.87,15,One year,67,105.6
0187-WZNAB,Champions,22.92,72.44,59.87,8,Month-to-month,27,74.4
7036-ZZKBD,Champions,8.35,198.74,59.87,10,Month-to-month,31,66.4
6967-QIQRV,Champions,13.65,182.22,59.81,11,One year,15,101.9
1090-PYKCI,Champions,3.8,655.15,59.8,15,One year,69,105.1
9701-CDXHR,Champions,15.93,104.01,59.77,9,Month-to-month,51,69.15
3324-OIRTO,Champions,3.9,637.69,59.76,15,One year,71,104.65
7978-DKUQH,Champions,23.35,70.92,59.73,8,Month-to-month,25,74.6
6259-WJQLC,At-Risk Stars,30.04,55.13,59.73,10,Month-to-month,32,81.1
4238-HFHSN,Low Priority,31.03,53.34,59.69,12,Month-to-month,61,82.15
7693-QPEFS,Champions,21.44,77.19,59.68,9,Month-to-month,52,72.95
4465-VDKIQ,Champions,26.92,61.46,59.67,8,Month-to-month,18,77.8
2716-GFZOR,Low Priority,34.53,47.83,59.55,12,Month-to-month,43,86.1
0564-MUUQK,Low Priority,41.23,40.02,59.52,11,Month-to-month,20,95.5
6199-IWKGC,Champions,12.03,205.68,59.49,13,One year,46,100.25
5985-BEHZK,Champions,3.68,672.97,59.47,15,One year,72,105.0
3096-WPXBT,Champions,12.88,191.91,59.43,15,One year,61,100.7
6862-CQUMB,Low Priority,41.72,39.49,59.41,11,Month-to-month,37,96.1
5201-FRKKS,Champions,23.53,69.95,59.37,8,Month-to-month,25,74.3
4238-JSSWH,Low Priority,45.23,36.4,59.37,12,Month-to-month,35,102.05
8097-VBQTZ,Champions,3.66,450.09,59.33,11,Month-to-month,54,69.9
5522-NYKPB,Low Priority,34.65,47.47,59.31,10,Month-to-month,25,85.9
1810-MVMAI,Champions,14.13,116.36,59.3,11,Month-to-month,30,67.6
7856-GANIL,Champions,9.1,270.94,59.28,14,One year,45,98.7
6734-GMPVK,Low Priority,47.04,34.95,59.28,11,Month-to-month,5,105.3
4176-FXYBO,Low Priority,49.15,33.43,59.26,14,Month-to-month,54,109.55
8133-ANHHJ,Champions,16.1,153.09,59.26,14,One year,49,103.0
9770-KXGQU,Champions,7.72,319.08,59.23,14,One year,53,98.6
6985-HAYWX,Champions,29.0,56.62,59.21,10,Month-to-month,26,79.3
9142-KZXOP,Champions,16.51,99.45,59.2,8,Month-to-month,44,68.85
0237-YFUTL,Low Priority,49.27,33.31,59.18,14,Month-to-month,50,109.65
9402-CXWPL,Champions,10.72,229.34,59.09,14,One year,70,98.9
1452-KIOVK,Low Priority,37.35,43.87,59.08,10,Month-to-month,22,89.1
0641-EVBOJ,Low Priority,31.98,51.17,59.02,8,Month-to-month,3,82.3
6807-SIWJI,Champions,18.46,132.93,59.0,13,One year,38,104.85
3161-GETRM,Low Priority,38.14,42.89,58.98,11,Month-to-month,34,90.05
0471-ARVMX,Champions,18.52,132.4,58.96,15,One year,62,104.85
7148-XZPHA,Champions,29.45,55.49,58.94,11,Month-to-month,55,79.4
5578-NKCXI,Champions,11.98,204.61,58.91,13,One year,58,99.25
4837-QUSFT,Champions,5.06,483.62,58.89,15,One year,65,100.15
2786-GCDPI,Low Priority,47.23,34.57,58.88,14,Month-to-month,50,104.95
4673-KKSLS,Low Priority,36.54,44.62,58.8,11,Month-to-month,31,87.6
8375-KVTHK,Champions,13.87,176.22,58.78,14,One year,68,100.3
0820-FNRNX,Champions,13.58,119.99,58.76,9,Month-to-month,17,66.7
6741-EGCBI,Low Priority,38.7,42.1,58.75,11,Month-to-month,30,90.5
5268-DSMNQ,Champions,7.12,343.16,58.74,14,One year,62,97.95
6719-OXYBR,Low Priority,34.84,46.74,58.73,9,Month-to-month,15,85.3
7233-DRTRF,Low Priority,46.03,35.38,58.73,15,Month-to-month,63,102.4
6854-EXGSF,Champions,10.98,148.0,58.63,9,Month-to-month,8,65.5
4525-VZCZG,Champions,20.05,121.58,58.6,14,One year,54,105.85
6288-LBEAR,Stable,29.59,54.92,58.6,9,Month-to-month,23,79.1
2284-VFLKH,Champions,12.88,189.16,58.58,13,One year,49,99.25
0480-BIXDE,Low Priority,42.98,37.79,58.58,11,Month-to-month,19,96.8
1768-HNVGJ,Champions,19.4,83.71,58.57,11,Month-to-month,45,70.05
5945-AZYHT,Champions,23.25,104.77,58.57,15,One year,71,109.6
4283-IVYCI,Champions,8.19,198.2,58.56,8,Month-to-month,9,64.95
2371-KFUOG,Champions,13.04,186.44,58.45,14,One year,58,99.15
2267-FPIMA,Low Priority,41.63,38.93,58.44,13,Month-to-month,50,94.4
6439-LAJXL,Champions,18.05,89.79,58.44,9,Month-to-month,9,68.95
8769-KKTPH,Champions,13.77,176.52,58.44,14,One year,63,99.65
5802-ADBRC,Champions,19.04,127.62,58.41,14,One year,50,104.4
1131-SUEKT,Champions,5.66,429.01,58.39,14,One year,61,98.45
9825-YCXWZ,Champions,15.67,154.93,58.39,13,One year,41,101.1
4795-WRNVT,Champions,10.61,152.5,58.37,10,Month-to-month,40,65.1
5527-ACHSO,Champions,20.38,79.39,58.35,9,Month-to-month,11,70.5
5481-NTDOH,Champions,21.51,112.8,58.34,15,One year,67,107.05
0708-SJDIS,Champions,10.43,155.05,58.33,10,Month-to-month,34,65.0
2869-ADAWR,Low Priority,38.32,42.21,58.32,12,Month-to-month,45,89.3
3969-JQABI,Champions,11.28,143.34,58.32,11,Month-to-month,58,65.25
2386-OWURY,Low Priority,42.34,38.18,58.3,13,Month-to-month,58,95.3
5982-FPVQN,Low Priority,42.26,38.24,58.29,12,Month-to-month,37,95.15
4824-GUCBY,Low Priority,32.41,49.84,58.25,10,Month-to-month,22,81.7
7502-BNYGS,Champions,18.61,86.79,58.24,11,Month-to-month,46,69.1
3466-WAESX,Champions,18.66,86.52,58.21,9,Month-to-month,16,69.1
1910-FMXJM,Low Priority,31.31,51.54,58.2,9,Month-to-month,36,80.4
3537-RYBHH,Champions,16.12,100.12,58.2,11,Month-to-month,47,67.45
9571-EDEBV,Champions,5.27,459.16,58.2,14,One year,71,98.65
2000-MPKCA,Champions,22.35,108.28,58.18,14,One year,58,107.75
6171-ZTVYB,Champions,4.8,335.91,58.14,11,Month-to-month,43,66.25
4981-FLTMF,Champions,11.7,137.79,58.14,11,Month-to-month,57,65.2
0096-FCPUF,Champions,8.75,184.2,58.14,9,Month-to-month,30,64.5
1444-VVSGW,Champions,28.3,85.4,58.1,15,One year,70,115.65
0036-IHMOT,Champions,18.91,127.78,58.09,14,One year,55,103.7
0330-BGYZE,Champions,17.82,135.51,58.04,14,One year,60,102.5
5447-WZAFP,Champions,15.46,156.07,58.03,13,One year,53,100.3
0409-WTMPL,Champions,24.86,97.1,58.03,14,One year,58,110.65
2240-HSJQD,Low Priority,32.87,48.91,57.98,10,Month-to-month,38,81.85
0221-WMXNQ,Champions,26.7,60.19,57.95,6,Month-to-month,4,75.35
1104-FEJAM,Champions,7.14,225.16,57.94,10,Month-to-month,28,64.4
0384-RVBPI,Champions,7.14,225.06,57.94,8,Month-to-month,20,64.4
7319-VENRZ,Champions,9.26,173.49,57.91,8,Month-to-month,7,64.3
5174-ITUMV,Champions,20.82,115.61,57.88,15,One year,67,105.4
7356-IWLFW,Low Priority,31.39,51.11,57.85,11,Month-to-month,46,80.0
2359-KLTEK,Low Priority,42.57,37.67,57.83,13,Month-to-month,41,94.9
6890-PFRQX,Champions,19.88,80.65,57.82,9,Month-to-month,18,69.5
9921-QFQUL,Low Priority,39.5,40.57,57.79,11,Month-to-month,23,90.15
0256-LTHVJ,Low Priority,32.4,49.46,57.79,9,Month-to-month,28,81.05
9705-IOVQQ,Champions,14.55,164.92,57.71,14,One year,61,99.0
2911-WDXMV,Low Priority,32.05,49.93,57.71,9,Month-to-month,18,80.55
6500-JVEGC,Champions,17.29,138.71,57.68,15,One year,68,101.35
7964-VEXDG,Low Priority,32.02,49.88,57.6,10,Month-to-month,21,80.35
5626-MGTUK,Low Priority,38.99,40.95,57.58,10,Month-to-month,20,89.1
3969-GYXEL,Champions,28.31,56.37,57.56,7,Month-to-month,11,76.4
1163-ONYEY,Champions,26.39,60.49,57.56,12,Month-to-month,41,74.55
4840-ORQXB,Low Priority,48.36,32.98,57.53,14,Month-to-month,56,104.75
1697-NVVGY,Champions,15.65,101.94,57.53,9,Month-to-month,19,66.4
5469-CTCWN,Champions,21.92,109.15,57.51,15,One year,61,106.0
8402-EIVQS,Champions,17.13,139.62,57.51,14,One year,67,100.9
4957-TREIR,Champions,11.48,138.94,57.5,7,Month-to-month,3,64.4
5898-IGSLP,Low Priority,39.22,40.66,57.5,11,Month-to-month,31,89.3
3001-UNBTL,Low Priority,48.0,33.21,57.48,12,Month-to-month,29,103.95
5018-LXQQG,Champions,15.6,102.12,57.47,10,Month-to-month,30,66.3
9402-ORRAH,Low Priority,40.77,39.08,57.46,9,Month-to-month,15,91.5
7629-WFGLW,Champions,9.14,261.42,57.44,14,One year,56,95.65
7271-AJDTL,Low Priority,42.69,37.3,57.44,13,Month-to-month,55,94.45
9391-LMANN,Champions,10.28,232.4,57.43,13,One year,53,95.95
5628-RKIFK,Low Priority,46.81,34.02,57.42,13,Month-to-month,49,101.55
1472-TNCWL,Low Priority,42.86,37.15,57.42,12,Month-to-month,36,94.7
0052-DCKON,Champions,29.37,81.24,57.36,15,One year,66,115.8
6821-JPCDC,Champions,12.68,188.2,57.35,13,One year,48,97.05
4676-MQUEA,Champions,18.44,129.4,57.35,14,One year,50,101.9
9643-YBLUR,Champions,20.05,79.29,57.34,9,Month-to-month,9,69.05
0603-OLQDC,Champions,21.17,75.06,57.31,9,Month-to-month,12,69.85
6480-YAGIY,Champions,27.08,87.92,57.25,14,One year,45,112.2
1728-CXQBE,Low Priority,42.84,37.01,57.17,13,Month-to-month,64,94.25
2960-NKRSO,Low Priority,37.13,42.69,57.17,11,Month-to-month,24,85.95
5996-NRVXR,Champions,14.67,162.06,57.16,13,One year,40,98.15
6723-WSNTY,Champions,24.19,98.25,57.14,15,One year,66,108.1
7879-CGSFV,Champions,17.87,132.95,57.11,13,One year,55,100.9
7080-TNUWP,Champions,8.41,282.24,57.1,14,One year,70,95.0
6732-FZUGP,Champions,8.05,294.86,57.03,13,One year,47,94.9
2731-GJRDG,Champions,25.48,93.09,57.02,13,One year,32,109.55
5002-GCQFH,Low Priority,42.79,36.92,56.98,12,Month-to-month,49,93.85
4923-ADWXJ,Champions,15.83,99.74,56.92,10,Month-to-month,25,65.8
4531-AUZNK,Champions,6.63,356.87,56.92,13,One year,51,95.15
8565-HBFNN,Champions,23.85,99.2,56.89,15,One year,69,107.2
5195-KPUNQ,Champions,5.07,466.69,56.89,14,One year,53,96.75
2455-USLMV,Low Priority,36.53,43.19,56.89,11,Month-to-month,31,84.75
9365-SRSZE,Champions,22.73,69.39,56.89,8,Month-to-month,27,70.55
3253-HKOKL,Champions,17.65,134.03,56.89,13,One year,52,100.3
0093-EXYQL,Low Priority,41.42,38.07,56.87,10,Month-to-month,40,91.55
4998-IKFSE,Low Priority,46.78,33.68,56.82,12,Month-to-month,30,100.45
8910-ICHIU,Champions,5.71,413.62,56.76,13,One year,46,95.65
6728-DKUCO,Champions,2.93,806.72,56.76,15,One year,72,104.15
5197-PYEPU,Champions,8.77,269.2,56.75,13,One year,42,94.45
4097-YODCF,Champions,21.23,111.21,56.75,13,One year,34,103.8
7245-JMTTQ,Champions,27.37,86.12,56.68,14,One year,51,111.5
5150-LJNSR,Champions,15.68,150.24,56.62,12,One year,31,98.05
0428-IKYCP,Low Priority,38.55,40.72,56.61,10,Month-to-month,22,87.0
4742-DRORA,Champions,5.64,417.13,56.57,13,One year,60,95.4
0440-UEDAI,Champions,6.78,346.84,56.55,13,One year,53,94.45
5473-KHBPS,Champions,12.82,183.28,56.5,13,One year,52,95.7
1258-YMZNM,Champions,26.93,87.23,56.48,13,One year,27,110.5
4710-NKCAW,Champions,14.24,109.92,56.45,9,Month-to-month,5,64.4
2930-UOTMB,Champions,15.87,98.62,56.43,10,Month-to-month,31,65.25
9800-ONTFE,Stable,29.22,53.54,56.43,8,Month-to-month,22,75.8
3571-DPYUH,Champions,6.09,385.11,56.42,13,One year,58,94.7
7611-YKYTC,Stable,28.47,54.93,56.39,8,Month-to-month,22,75.0
1543-LLLFT,Champions,4.02,582.76,56.37,15,One year,61,98.3
2931-VUVJN,Champions,10.05,233.28,56.34,13,One year,59,94.05
9114-VEPUF,Champions,4.91,477.38,56.34,14,One year,62,96.1
6341-AEVKX,Champions,22.34,104.85,56.32,15,One year,62,104.3
4567-AKPIA,Champions,26.18,89.46,56.3,14,One year,41,109.1
0191-ZHSKZ,Champions,28.4,54.94,56.26,10,Month-to-month,30,74.75
5671-UUNXD,Champions,19.12,122.43,56.26,13,One year,50,100.65
2234-XADUH,Champions,2.93,798.79,56.25,15,One year,72,103.2
7803-XOCCZ,Low Priority,36.83,42.29,56.17,11,Month-to-month,52,84.05
2081-VEYEH,Low Priority,51.12,30.47,56.17,11,Month-to-month,3,107.95
2379-GYFLQ,Champions,12.47,187.35,56.16,13,One year,46,94.9
0419-YAAPX,Low Priority,37.8,41.2,56.16,11,Month-to-month,49,85.3
8725-JEDFD,Champions,21.98,70.85,56.15,8,Month-to-month,27,69.05
1025-FALIX,Champions,21.99,70.79,56.15,8,Month-to-month,26,69.05
1212-GLHMD,Low Priority,38.39,40.55,56.14,8,Month-to-month,3,86.05
8548-AWOFC,Champions,4.87,319.24,56.12,12,Month-to-month,66,63.85
7361-YPXFS,Champions,15.39,100.87,55.97,10,Month-to-month,28,64.45
2252-JHJGE,Champions,22.65,102.75,55.96,15,One year,61,104.0
8623-ULFNQ,Champions,18.14,85.51,55.93,9,Month-to-month,26,66.05
3758-CKOQL,Champions,25.13,92.55,55.92,14,One year,59,107.0
1950-KSVVJ,Champions,1.91,1214.51,55.82,14,One year,45,113.3
7993-NQLJE,Stable,29.35,52.74,55.82,7,Month-to-month,15,75.1
7707-PYBBH,Champions,8.64,178.99,55.8,9,Month-to-month,40,61.9
9972-VAFJJ,Champions,12.0,193.35,55.79,13,One year,53,94.0
2585-KTFRE,Champions,24.38,63.38,55.73,8,Month-to-month,1,70.45
6729-GDNGC,Low Priority,34.68,44.52,55.69,8,Month-to-month,20,80.7
8905-IAZPF,Champions,14.72,157.37,55.68,13,One year,69,95.65
2805-EDJPQ,Champions,19.3,119.96,55.66,14,One year,56,99.75
0257-KXZGU,Champions,11.83,130.46,55.65,10,Month-to-month,32,62.45
5149-CUZUJ,Champions,10.17,227.53,55.63,11,One year,28,92.9
2972-YDYUW,Champions,13.56,170.68,55.62,13,One year,57,94.7
4450-MDZFX,Champions,2.0,772.32,55.62,9,Month-to-month,60,74.35
1703-MGIAB,Champions,22.85,67.42,55.56,9,Month-to-month,17,69.0
7797-EJMDP,Champions,18.82,81.85,55.55,9,Month-to-month,8,66.05
3301-LSLWQ,Champions,18.91,81.43,55.54,10,Month-to-month,29,66.1
9782-LGXMC,Champions,10.14,151.71,55.47,11,Month-to-month,49,61.75
2558-BUOZZ,Champions,14.06,164.12,55.47,13,One year,47,94.8
2277-DJJDL,Low Priority,47.33,32.48,55.44,13,Month-to-month,60,99.0
9919-YLNNG,Low Priority,49.85,30.81,55.39,14,Month-to-month,42,103.8
8751-EDEKA,Low Priority,41.96,36.58,55.35,11,Month-to-month,28,89.9
6265-SXWBU,Champions,4.29,536.88,55.34,14,One year,69,95.75
6689-VRRTK,Champions,28.05,82.04,55.33,14,One year,44,109.8
4724-WXVWF,Low Priority,45.46,33.72,55.28,13,Month-to-month,48,95.4
2408-PSJVE,Champions,5.99,255.83,55.27,11,Month-to-month,44,61.9
6242-SGYTS,Champions,4.56,504.18,55.26,14,One year,62,94.95
4672-FOTSD,Champions,21.03,72.86,55.26,9,Month-to-month,12,67.25
0774-IFUVM,Champions,18.0,85.08,55.24,8,Month-to-month,11,65.15
5934-TSSAU,Low Priority,30.41,50.32,55.18,8,Month-to-month,23,75.3
0516-UXRMT,Champions,6.93,331.0,55.16,13,One year,62,92.05
7544-ZVIKX,Champions,24.78,92.55,55.14,14,One year,58,105.05
0817-HSUSE,Low Priority,30.74,49.7,55.08,8,Month-to-month,1,75.5
7967-HYCDE,Champions,25.64,59.56,55.08,7,Month-to-month,8,70.7
2027-FECZV,Low Priority,51.52,29.64,55.07,12,Month-to-month,12,106.7
3701-SFMUH,Champions,24.49,62.35,55.06,8,Month-to-month,7,69.7
1170-SASML,Low Priority,39.14,39.01,55.06,12,Month-to-month,69,85.4
4075-JFPGR,Champions,13.27,172.51,55.03,12,One year,51,93.5
0898-XCGTF,Champions,17.08,133.96,55.02,14,One year,61,96.5
5061-PBXFW,Champions,11.06,137.69,54.94,10,Month-to-month,32,61.4
8008-ESFLK,Champions,29.15,78.33,54.89,14,One year,53,110.5
9391-YZEJW,Champions,14.35,159.03,54.88,13,One year,62,94.0
8849-GYOKR,Champions,26.32,86.75,54.88,14,One year,54,106.55
6745-JEFZB,Low Priority,43.53,34.94,54.85,10,Month-to-month,35,91.5
5681-LLOEI,Champions,8.05,283.26,54.84,13,One year,43,91.25
3736-BLEPA,Champions,7.92,287.85,54.83,11,One year,28,91.25
5734-EJKXG,Champions,1.56,1466.12,54.83,15,One year,61,118.6
6873-UDNLD,Champions,22.2,68.35,54.72,10,Month-to-month,40,67.45
1707-HABPF,Champions,10.26,221.63,54.65,12,One year,46,91.3
1545-ACTAS,Champions,21.1,107.58,54.58,14,One year,48,99.7
3410-MHHUM,Champions,15.57,145.73,54.56,13,One year,44,94.4
3863-QSTYI,Champions,3.52,430.35,54.55,11,Month-to-month,59,64.65
0750-EBAIU,Champions,10.67,212.57,54.53,11,One year,52,91.25
3071-VBYPO,Low Priority,42.83,35.3,54.51,8,Month-to-month,3,89.85
5056-FIMPT,Champions,26.45,85.71,54.51,14,One year,43,106.0
8947-YRTDV,Champions,16.2,139.93,54.49,12,One year,32,94.8
5198-EFNBM,Champions,8.24,274.94,54.48,12,One year,57,90.65
6620-HVDUJ,Champions,8.78,172.02,54.48,10,Month-to-month,24,60.45
3094-JOJAI,Low Priority,30.23,49.96,54.47,8,Month-to-month,18,74.15
5136-GFPMB,Low Priority,42.6,35.45,54.45,12,Month-to-month,54,89.4
7820-ZYGNY,Champions,9.06,249.55,54.33,13,One year,63,90.45
4811-JBUVU,Low Priority,43.05,35.0,54.33,10,Month-to-month,30,89.9
4418-LZMSV,Champions,13.84,108.86,54.33,8,Month-to-month,13,61.8
7123-WQUHX,Champions,16.78,134.69,54.32,12,One year,38,95.0
8496-DMZUK,Champions,7.53,299.98,54.28,11,One year,30,90.4
8752-GHJFU,Champions,5.28,427.54,54.28,14,One year,71,92.0
8646-JCOMS,Champions,9.95,226.74,54.26,13,One year,66,90.55
5977-CKHON,Low Priority,44.82,33.57,54.24,11,Month-to-month,43,92.55
5832-EXGTT,Champions,7.73,194.66,54.24,9,Month-to-month,29,60.2
0824-VWDPO,Champions,18.86,119.56,54.22,14,One year,45,96.75
7621-VPNET,Low Priority,40.46,37.16,54.21,12,Month-to-month,42,85.9
7143-BQIBA,Champions,15.06,99.84,54.2,8,Month-to-month,10,62.25
3038-PQIUY,Champions,21.34,70.41,54.18,10,Month-to-month,38,66.15
1564-HJUVY,Champions,17.78,84.48,54.16,8,Month-to-month,4,63.75
1297-VQDRP,Champions,27.85,80.86,54.14,15,One year,68,107.15
1818-ESQMW,Low Priority,42.8,35.07,54.14,11,Month-to-month,27,89.2
3143-ILDAL,Low Priority,46.05,32.6,54.14,13,Month-to-month,56,94.45
5173-WXOQV,Champions,18.57,80.83,54.13,7,Month-to-month,2,64.2
5913-INRQV,Champions,7.28,309.21,54.09,11,One year,34,90.15
1410-RSCMR,Stable,27.86,53.82,54.07,9,Month-to-month,7,71.35
2294-DMMUS,Champions,2.2,680.9,54.07,11,Month-to-month,62,70.45
4566-NECEV,Low Priority,47.35,31.64,54.04,11,Month-to-month,5,96.55
1732-FEKLD,Champions,17.05,131.84,54.04,13,One year,54,94.75
0106-GHRQR,Stable,27.98,53.53,54.02,9,Month-to-month,16,71.4
7587-AOVVU,Low Priority,49.61,30.19,54.01,13,Month-to-month,27,100.75
4908-XAXAY,Champions,7.75,289.88,53.97,11,One year,49,89.85
4332-MUOEZ,Champions,16.76,133.87,53.93,11,One year,20,94.3
5419-JKZNQ,Low Priority,34.48,43.37,53.92,8,Month-to-month,30,77.9
5018-GWURO,Low Priority,40.6,36.81,53.9,11,Month-to-month,56,85.6
0725-CXOTM,Champions,8.54,262.47,53.88,12,One year,36,89.65
3733-LSYCE,Low Priority,32.19,46.43,53.88,7,Month-to-month,15,75.35
5198-HQAEN,Champions,7.56,296.19,53.87,11,One year,35,89.7
7398-LXGYX,Low Priority,40.08,37.25,53.85,12,Month-to-month,44,84.8
1845-CSBRZ,Low Priority,40.48,36.89,53.85,10,Month-to-month,22,85.35
6906-MPARY,Champions,7.89,283.71,53.84,11,One year,40,89.6
7025-IWFHT,Champions,8.64,259.04,53.81,12,One year,41,89.55
8584-KMVXD,Low Priority,32.54,45.85,53.79,7,Month-to-month,8,75.6
1794-SWWKL,Champions,8.62,173.07,53.77,9,Month-to-month,15,59.65
5968-XQIVE,Champions,9.91,225.71,53.76,12,One year,72,89.7
9069-LGEUL,Champions,10.62,140.3,53.75,9,Month-to-month,23,59.95
6711-VTNRE,Low Priority,42.14,35.36,53.73,11,Month-to-month,36,87.55
8118-TJAFG,Low Priority,50.27,29.63,53.71,11,Month-to-month,9,101.5
7921-LMDFQ,Champions,16.89,132.26,53.7,12,One year,51,94.0
6647-ZEDXT,At-Risk Stars,30.79,72.52,53.68,13,One year,30,110.45
8486-AYEQH,Low Priority,33.12,44.94,53.67,8,Month-to-month,31,76.05
0512-FLFDW,Champions,23.41,95.23,53.6,13,One year,60,100.5
8992-OBVDG,Champions,15.29,97.14,53.57,9,Month-to-month,21,61.65
5708-EVONK,Low Priority,46.05,32.25,53.55,13,Month-to-month,58,93.4
9391-DXGGG,Champions,7.63,292.02,53.54,12,One year,44,89.15
5172-MIGPM,Champions,21.6,68.74,53.53,7,Month-to-month,4,65.55
9290-SHCMB,Low Priority,48.05,30.88,53.5,10,Month-to-month,13,96.85
6481-ESCNL,Low Priority,50.01,29.66,53.49,12,Month-to-month,29,100.55
7905-NJMXS,Champions,19.76,75.03,53.47,9,Month-to-month,7,64.2
1047-NNCBF,Stable,27.86,53.22,53.46,7,Month-to-month,20,70.55
8221-EQDGL,Champions,14.29,103.72,53.44,10,Month-to-month,35,61.0
7432-FFVAR,Champions,13.56,163.83,53.42,12,One year,46,90.95
7964-YESJC,Champions,22.85,64.79,53.39,10,Month-to-month,24,66.3
9419-IPPBE,Champions,12.37,179.53,53.38,12,One year,51,90.15
7691-KGKGP,Champions,3.0,493.35,53.38,11,Month-to-month,53,65.0
5067-XJQFU,Champions,29.86,74.35,53.37,15,One year,66,108.45
6352-GIGGQ,Champions,8.56,259.47,53.37,14,One year,67,88.8
